gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group E,bachelor's degree,free/reduced,none,90,92,86
male,group D,bachelor's degree,standard,none,89,82,86
male,group C,some high school,standard,none,74,72,68
female,group B,bachelor's degree,standard,none,96,99,93
male,group D,high school,standard,none,77,63,65
female,group E,high school,standard,none,83,90,85
male,group C,some college,standard,none,79,73,71
male,group C,associate's degree,standard,completed,71,81,78
male,group D,bachelor's degree,standard,none,71,72,69
female,group A,bachelor's degree,standard,none,83,84,85
male,group B,some high school,standard,completed,68,68,62
female,group C,some high school,standard,none,66,82,78
male,group D,some high school,free/reduced,none,44,48,45
female,group D,master's degree,free/reduced,completed,71,86,80
male,group B,some college,free/reduced,none,69,68,64
male,group A,associate's degree,standard,none,72,68,68
female,group E,some high school,standard,none,68,71,70
female,group A,master's degree,free/reduced,completed,64,82,82
male,group B,some high school,standard,completed,86,81,80
female,group C,associate's degree,free/reduced,none,71,96,87
male,group D,some college,standard,none,62,62,57
male,group C,some high school,free/reduced,completed,83,78,71
female,group D,some college,standard,none,59,73,73
male,group D,some high school,free/reduced,completed,83,78,85
male,group E,master's degree,standard,none,100,89,89
male,group B,some college,standard,completed,85,94,93
male,group C,high school,standard,none,59,44,42
male,group D,some college,standard,completed,82,83,79
female,group E,high school,standard,none,67,79,76
male,group E,associate's degree,free/reduced,completed,75,68,70
female,group D,associate's degree,free/reduced,none,71,82,85
male,group D,master's degree,standard,none,100,92,94
male,group C,some college,standard,none,76,76,73
male,group D,some high school,standard,completed,73,70,69
male,group E,associate's degree,standard,completed,100,100,100
male,group E,some high school,standard,none,64,56,52
female,group D,high school,standard,completed,52,56,59
male,group E,some college,standard,none,81,59,65
male,group B,bachelor's degree,free/reduced,none,72,76,68
female,group C,some college,free/reduced,none,47,57,53
female,group B,associate's degree,standard,none,63,69,70
male,group B,bachelor's degree,standard,completed,87,92,90
male,group C,some college,standard,completed,93,86,94
male,group C,bachelor's degree,free/reduced,none,52,57,51
female,group B,some high school,standard,completed,72,90,89
male,group D,some college,standard,completed,74,68,74
female,group D,high school,standard,none,69,80,79
male,group D,some high school,standard,none,64,57,54
male,group A,some college,standard,completed,98,92,94
male,group E,some high school,standard,completed,70,62,65
male,group A,some college,free/reduced,none,62,64,55
male,group A,some college,free/reduced,none,42,43,36
male,group C,high school,standard,none,48,44,37
male,group B,high school,free/reduced,none,66,61,56
female,group A,high school,free/reduced,completed,61,74,71
male,group C,some college,free/reduced,none,36,36,34
male,group B,bachelor's degree,standard,completed,80,80,85
female,group A,high school,standard,completed,72,84,85
male,group C,some high school,standard,completed,74,67,72
female,group C,associate's degree,standard,none,73,78,81
male,group D,high school,free/reduced,none,43,40,42
male,group D,some college,free/reduced,none,44,41,41
female,group A,associate's degree,standard,none,73,76,74
male,group D,some college,standard,none,82,64,61
female,group B,associate's degree,standard,none,62,64,62
male,group D,some high school,free/reduced,completed,77,74,75
male,group D,high school,standard,none,73,65,64
female,group C,associate's degree,standard,none,63,72,70
female,group B,high school,free/reduced,none,34,44,39
female,group C,some college,standard,none,66,67,66
female,group B,high school,free/reduced,none,62,78,71
male,group E,high school,standard,completed,75,68,62
female,group C,bachelor's degree,standard,none,89,97,90
female,group D,associate's degree,standard,completed,90,100,100
male,group D,master's degree,free/reduced,none,53,63,58
female,group C,some college,standard,none,44,57,45
female,group C,high school,free/reduced,none,60,74,65
male,group A,associate's degree,free/reduced,none,61,59,57
male,group C,master's degree,standard,none,98,88,83
male,group A,some high school,standard,none,68,67,60
male,group E,high school,standard,completed,65,63,63
male,group C,bachelor's degree,free/reduced,none,80,88,80
male,group C,some college,standard,completed,80,83,76
male,group C,associate's degree,standard,completed,79,82,77
male,group C,some high school,standard,none,64,61,61
female,group C,some high school,standard,none,52,65,64
male,group B,some high school,free/reduced,completed,80,82,79
female,group C,bachelor's degree,free/reduced,none,54,72,71
male,group A,associate's degree,standard,none,58,58,51
male,group E,some college,standard,none,80,70,65
male,group C,some college,free/reduced,none,37,29,27
male,group B,associate's degree,standard,completed,80,71,71
male,group D,associate's degree,standard,completed,55,39,53
male,group C,associate's degree,standard,completed,81,73,75
male,group E,some high school,standard,completed,77,64,69
male,group D,high school,standard,none,46,43,40
male,group C,master's degree,standard,none,72,56,56
male,group B,bachelor's degree,free/reduced,none,70,75,64
male,group A,associate's degree,free/reduced,completed,49,43,48
male,group B,some high school,free/reduced,none,30,38,30
male,group C,some college,standard,none,76,67,67
male,group D,some college,free/reduced,completed,75,73,71
male,group B,some high school,standard,completed,61,61,64
male,group A,some college,standard,none,72,68,64
female,group A,high school,standard,completed,82,88,89
female,group E,some college,standard,none,74,78,79
male,group D,some college,standard,none,72,64,63
female,group E,some high school,standard,none,55,62,57
female,group E,associate's degree,standard,completed,80,89,89
female,group A,some college,free/reduced,none,44,55,56
female,group D,some college,standard,completed,52,72,73
female,group C,associate's degree,standard,completed,80,87,96
male,group B,bachelor's degree,free/reduced,none,53,58,55
female,group D,high school,standard,none,59,75,69
female,group D,some college,free/reduced,completed,30,38,46
male,group C,some college,standard,completed,84,78,79
male,group B,some college,standard,none,61,56,54
male,group A,high school,standard,none,90,71,73
male,group D,some college,free/reduced,none,39,35,30
female,group B,some high school,standard,none,68,77,75
male,group C,master's degree,free/reduced,completed,88,99,97
female,group C,bachelor's degree,standard,none,62,79,67
male,group B,master's degree,free/reduced,none,33,39,37
male,group E,master's degree,free/reduced,none,63,61,59
female,group D,bachelor's degree,free/reduced,completed,69,85,85
male,group C,some college,free/reduced,completed,53,52,53
male,group B,associate's degree,standard,none,67,64,55
female,group D,some college,standard,none,49,56,51
male,group B,associate's degree,standard,none,80,79,74
female,group C,associate's degree,standard,completed,80,87,92
female,group A,some high school,standard,none,52,66,57
female,group C,associate's degree,standard,none,44,46,52
male,group B,master's degree,free/reduced,completed,65,69,67
male,group C,high school,standard,none,71,70,65
female,group D,associate's degree,free/reduced,completed,71,87,91
female,group A,associate's degree,free/reduced,none,63,68,66
male,group D,associate's degree,standard,completed,93,96,97
male,group D,high school,free/reduced,none,82,78,72
male,group C,high school,standard,completed,53,52,42
female,group B,bachelor's degree,free/reduced,completed,70,95,98
male,group D,some high school,free/reduced,completed,68,72,76
male,group B,bachelor's degree,standard,none,82,82,72
female,group D,associate's degree,standard,completed,96,100,100
female,group C,some high school,free/reduced,none,55,67,62
female,group A,associate's degree,standard,none,47,57,60
female,group D,some college,standard,none,67,73,70
female,group C,some high school,free/reduced,completed,77,90,86
male,group E,high school,standard,completed,85,79,81
female,group E,some high school,free/reduced,none,71,73,73
male,group C,associate's degree,standard,none,70,68,58
female,group E,some college,free/reduced,completed,85,93,92
female,group B,high school,standard,completed,41,50,52
female,group E,bachelor's degree,standard,none,89,82,87
female,group E,high school,standard,none,91,92,96
female,group C,high school,standard,none,65,71,67
female,group C,high school,standard,completed,79,95,100
female,group D,some college,standard,none,74,81,84
male,group A,some college,standard,none,56,49,49
male,group A,some high school,free/reduced,completed,49,53,52
male,group B,associate's degree,standard,completed,65,65,62
